date,id,paper_title,page,n_pages,string_length,character_proportion,men_count,women_count,size,total_count,year,men_areas,women_areas
1963-05-17,KBNRC01:000033175:mpeg21:a0136,Algemeen Handelsblad,10,22,649,0.00011891164150467017,1,1,5457834,2,1963,[0.02786764859466228],[0.02791253819738746]
1963-05-20,KBNRC01:000033177:mpeg21:a0131,Algemeen Handelsblad,8,14,454,4.848251335057845e-05,2,2,9364201,4,1963,"[0.00837604831421282, 0.0057461389391363984]","[0.00617885071027416, 0.006620105655570614]"
1963-05-20,KBNRC01:000033177:mpeg21:a0212,Algemeen Handelsblad,14,14,246,6.41025641025641e-05,1,1,3837600,2,1963,[0.0032116426933500104],[0.004335261621846988]
1963-05-21,KBNRC01:000033178:mpeg21:a0185,Algemeen Handelsblad,14,16,453,4.547919256663178e-05,0,2,9960599,2,1963,[],"[0.015796640342613934, 0.015514729586041965]"
1963-05-22,KBNRC01:000033179:mpeg21:a0056,Algemeen Handelsblad,4,18,215,0.00019353886260361082,1,0,1110888,1,1963,[0.042484930974139606],[]
1963-05-22,KBNRC01:000033179:mpeg21:a0249,Algemeen Handelsblad,18,18,1569,0.00017975704271824732,1,0,8728448,1,1963,[0.0050682549749967],[]
1963-05-24,KBNRC01:000033181:mpeg21:a0160,Algemeen Handelsblad,14,28,2705,8.597166221457409e-05,2,13,31463856,15,1963,"[0.0014424169752111757, 0.0014905992450512104]","[0.0016685812444603102, 0.002025943673273867, 0.0019526532285171912, 0.001486213260065772, 0.002359659922165929, 0.0008274573847528414, 0.0015789545947578708, 0.0019269729686024497, 0.001802449134015869, 0.002384323142084047, 0.011849691913159023, 0.01393243091374433, 0.009137595849663182]"
1963-05-24,KBNRC01:000033181:mpeg21:a0174,Algemeen Handelsblad,16,28,652,4.764047748326172e-05,2,0,13685841,2,1963,"[0.0023991949051578197, 0.002601228525159689]",[]
1963-05-24,KBNRC01:000033181:mpeg21:a0223,Algemeen Handelsblad,21,28,1072,0.00034622639071906565,3,1,3096240,4,1963,"[0.001021238663669483, 0.0008348836007544635, 0.0011433222230834818]",[0.0008216417331989768]
1963-05-24,KBNRC01:000033181:mpeg21:a0247,Algemeen Handelsblad,23,28,32,7.798183023355558e-05,1,1,410352,2,1963,[0.021376769212773424],[0.035925254415721135]
1963-05-27,KBNRC01:000033183:mpeg21:a0191,Algemeen Handelsblad,14,16,0,0.0,0,1,6531870,1,1963,[],[0.12578174397224684]
1963-05-29,KBNRC01:000033186:mpeg21:a0157,Algemeen Handelsblad,10,18,289,4.808345024211432e-05,0,4,6010384,4,1963,[],"[0.007468408008539887, 0.009334678117072054, 0.009257312012011213, 0.06075285705538947]"
1963-05-29,KBNRC01:000033186:mpeg21:a0231,Algemeen Handelsblad,17,18,203,9.557951792139502e-05,2,2,2123886,4,1963,"[0.0020142324023040784, 0.016601173509312648]","[0.018301358924160713, 0.013183381782261383]"
1963-05-31,KBNRC01:000033227:mpeg21:a0021,Algemeen Handelsblad,2,20,285,0.00012782097528749628,1,2,2229681,3,1963,[0.008577460183766199],"[0.011719165207937816, 0.3385417017053112]"
1963-06-01,KBNRC01:000033229:mpeg21:a0112,Algemeen Handelsblad,9,28,0,0.0,0,1,4796862,1,1963,[],[0.07859137911409585]
1963-06-01,KBNRC01:000033229:mpeg21:a0183,Algemeen Handelsblad,15,28,0,0.0,2,0,336192,2,1963,"[0.002581857985912812, 0.002587806967447173]",[]
1963-06-07,KBNRC01:000033292:mpeg21:a0017,Algemeen Handelsblad,1,22,318,0.00023393602511796117,0,1,1359346,1,1963,[],[0.007574230549102289]
1963-06-07,KBNRC01:000033292:mpeg21:a0086,Algemeen Handelsblad,5,22,242,0.00011609253630530226,0,2,2084544,2,1963,[],"[0.052673390439347885, 0.028183621933621932]"
1963-06-07,KBNRC01:000033292:mpeg21:a0108,Algemeen Handelsblad,7,22,96,0.0001103775602420028,1,0,869742,1,1963,[0.43338369309519376],[]
1963-06-11,KBNRC01:000033301:mpeg21:a0021,Algemeen Handelsblad,2,16,192,0.0003384106683963212,1,0,567358,1,1963,[0.05191078648754402],[]
1963-06-12,KBNRC01:000033302:mpeg21:a0005,Algemeen Handelsblad,1,16,110,0.00011595522863208668,1,0,948642,1,1963,[0.05868494121069908],[]
1963-06-12,KBNRC01:000033302:mpeg21:a0015,Algemeen Handelsblad,1,16,231,0.00031920538586541967,0,1,723672,1,1963,[],[0.06143252744337214]
1963-06-13,KBNRC01:000033303:mpeg21:a0107,Algemeen Handelsblad,7,14,73,0.0001295313803076814,1,0,563570,1,1963,[0.056846531930372445],[]
1963-06-13,KBNRC01:000033303:mpeg21:a0199,Algemeen Handelsblad,14,14,748,0.000109925380065532,0,1,6804616,1,1963,[],[0.12276592830513874]
1963-06-19,KBNRC01:000033308:mpeg21:a0122,Algemeen Handelsblad,8,14,287,2.580733806030249e-05,2,1,11120868,3,1963,"[0.00309795961969875, 0.009062781790054517]",[0.008708313056139142]
1963-06-21,KBNRC01:000033316:mpeg21:a0070,Algemeen Handelsblad,5,14,31,6.579156806774411e-05,1,1,471185,2,1963,[0.020310493755106806],[0.028067531861158568]
1963-06-21,KBNRC01:000033316:mpeg21:a0109,Algemeen Handelsblad,9,14,368,0.00015836294031782754,1,0,2323776,1,1963,[0.1615301991241841],[]
1963-06-22,KBNRC01:000033317:mpeg21:a0094,Algemeen Handelsblad,6,28,478,0.00035222891637289695,0,1,1357072,1,1963,[],[0.008406333635945624]
1963-06-22,KBNRC01:000033317:mpeg21:a0239,Algemeen Handelsblad,20,28,1523,0.00013990670069501386,3,2,10885826,5,1963,"[0.0033294671437886295, 0.00459496596767209, 0.003176607820113972]","[0.003996940608824723, 0.005029935257094868]"
1963-06-24,KBNRC01:000033318:mpeg21:a0064,Algemeen Handelsblad,5,14,13,2.7895990015810587e-06,1,0,4660168,1,1963,[0.04342740433392101],[]
1963-06-27,KBNRC01:000033321:mpeg21:a0049,Algemeen Handelsblad,3,16,123,4.423537535334354e-05,1,0,2780580,1,1963,[0.008561882772658942],[]
1963-06-27,KBNRC01:000033321:mpeg21:a0113,Algemeen Handelsblad,8,16,115,2.741787511944657e-05,0,1,4194344,1,1963,[],[0.06941276156652863]
1963-06-27,KBNRC01:000033321:mpeg21:a0208,Algemeen Handelsblad,16,16,5558,0.00022211160600678017,0,2,25023456,2,1963,[],"[0.019519965587487195, 0.011869863219532905]"
1963-06-29,KBNRC01:000033323:mpeg21:a0189,Algemeen Handelsblad,14,24,421,8.395351248733718e-05,1,0,5014680,1,1963,[0.07242914802140914],[]
1963-07-01,KBNRC01:000033389:mpeg21:a0102,Algemeen Handelsblad,8,14,1121,0.00013863915221601884,0,1,8085739,1,1963,[],[0.05247238378582341]
1963-07-03,KBNRC01:000033433:mpeg21:a0075,Algemeen Handelsblad,6,14,636,7.089670283513241e-05,0,1,8970798,1,1963,[],[0.052795303160320856]
1963-07-03,KBNRC01:000033433:mpeg21:a0076,Algemeen Handelsblad,6,14,338,3.4274857586952675e-05,0,2,9861456,2,1963,[],"[0.03803961605669589, 0.01660130106548161]"
1963-07-04,KBNRC01:000033434:mpeg21:a0154,Algemeen Handelsblad,12,16,1511,0.00014149259612600577,1,1,10679004,2,1963,[0.004374565268446384],[0.005829195306978067]
1963-07-11,KBNRC01:000033440:mpeg21:a0094,Algemeen Handelsblad,6,12,1722,0.00014345077247657846,2,0,12004118,2,1963,"[0.009582045094858282, 0.01247371943528046]",[]
1963-07-11,KBNRC01:000033440:mpeg21:a0131,Algemeen Handelsblad,8,12,0,0.0,1,0,3561026,1,1963,[0.08243410747352027],[]
1963-07-11,KBNRC01:000033440:mpeg21:a0180,Algemeen Handelsblad,12,12,240,2.067863132275001e-05,2,1,11606184,3,1963,"[0.014605920430005245, 0.011296477808726797]",[0.011666108343620953]
1963-07-12,KBNRC01:000033441:mpeg21:a0132,Algemeen Handelsblad,10,18,301,1.3982106805272547e-05,2,1,21527514,3,1963,"[0.011379298139116296, 0.014224122673895369]",[0.016466369502767482]
1963-07-13,KBNRC01:000033442:mpeg21:a0150,Algemeen Handelsblad,10,22,333,7.279436357396279e-05,1,0,4574530,1,1963,[0.08346190756208835],[]
1963-07-16,KBNRC01:000033444:mpeg21:a0151,Algemeen Handelsblad,12,12,0,0.0,1,1,16809509,2,1963,[0.024778832028942665],[0.018918756044569773]
1963-07-17,KBNRC01:000033445:mpeg21:a0149,Algemeen Handelsblad,12,14,68,2.3372516670103798e-05,1,1,2909400,2,1963,[0.02037533512064343],[0.028968172131711007]
1963-07-18,KBNRC01:000033446:mpeg21:a0113,Algemeen Handelsblad,9,12,284,0.0002432823239972313,0,1,1167368,1,1963,[],[0.010082510399462723]
1963-07-24,KBNRC01:000033451:mpeg21:a0143,Algemeen Handelsblad,10,12,0,0.0,5,2,2023486,7,1963,"[0.017474793499930318, 0.002140365685752212, 0.007240969297538999, 0.002677557442947468, 0.007605686424319219]","[0.0027220351413352996, 0.009291885389866795]"
1963-07-30,KBNRC01:000033456:mpeg21:a0147,Algemeen Handelsblad,10,10,626,3.833484223191575e-05,1,0,16329792,1,1963,[0.0218515949253977],[]
1963-07-31,KBNRC01:000033457:mpeg21:a0129,Algemeen Handelsblad,10,12,171,0.00010538472821216966,2,0,1622626,2,1963,"[0.009806326288374525, 0.008547872399431538]",[]
1963-07-31,KBNRC01:000033457:mpeg21:a0151,Algemeen Handelsblad,12,12,656,4.534139617632412e-05,1,1,14468015,2,1963,[0.02128025164474878],[0.019659918793282976]
1963-08-01,KBNRC01:000033458:mpeg21:a0118,Algemeen Handelsblad,10,14,522,0.00010302429597103951,1,8,5066766,9,1963,[0.0036299288342899593],"[0.016094881824027397, 0.005369894721800849, 0.015555089775213618, 0.005410157090341255, 0.014268864991988973, 0.009647968743770682, 0.007602877259380046, 0.019396988137995716]"
1963-08-02,KBNRC01:000033459:mpeg21:a0112,Algemeen Handelsblad,8,12,53,1.5551004360149524e-05,1,0,3408140,1,1963,[0.06549320157035803],[]
1963-08-08,KBNRC01:000033464:mpeg21:a0006,Algemeen Handelsblad,1,10,164,0.00026051222421842363,0,1,629529,1,1963,[],[0.08234727867977489]
1963-08-09,KBNRC01:000033465:mpeg21:a0144,Algemeen Handelsblad,11,14,436,0.0002448638955487001,1,0,1780581,1,1963,[0.14375757126466024],[]
1963-08-09,KBNRC01:000033465:mpeg21:a0148,Algemeen Handelsblad,11,14,360,0.00012630767919112563,1,1,2850183,2,1963,[0.015168148852196509],[0.014335921588192758]
1963-08-14,KBNRC01:000033469:mpeg21:a0065,Algemeen Handelsblad,5,12,197,0.00018592482974193257,0,1,1059568,1,1963,[],[0.4427993295380759]
1963-08-14,KBNRC01:000033469:mpeg21:a0102,Algemeen Handelsblad,8,12,303,0.00016727799504901299,5,0,1811356,5,1963,"[0.004798614960283898, 0.005485393263389417, 0.005003985964106448, 0.008605155474683055, 0.004811312629875077]",[]
1963-08-15,KBNRC01:000033470:mpeg21:a0014,Algemeen Handelsblad,1,12,0,0.0,1,0,1046222,1,1963,[0.015245330340979257],[]
1963-08-15,KBNRC01:000033470:mpeg21:a0110,Algemeen Handelsblad,10,12,821,9.819607471656795e-05,1,0,8360823,1,1963,[0.03227409550471287],[]
1963-08-16,KBNRC01:000033471:mpeg21:a0134,Algemeen Handelsblad,8,12,339,0.00014415324638213618,0,1,2351664,1,1963,[],[0.1486704733329251]
1963-08-19,KBNRC01:000033473:mpeg21:a0081,Algemeen Handelsblad,5,10,0,0.0,1,1,486552,2,1963,[0.06193582597543531],[0.04515447475295549]
1963-08-21,KBNRC01:000033475:mpeg21:a0076,Algemeen Handelsblad,6,12,225,0.00014312977099236642,1,3,1572000,4,1963,[0.03273282442748092],"[0.04618956743002545, 0.01075, 0.012108778625954199]"
1963-08-27,KBNRC01:000033480:mpeg21:a0141,Algemeen Handelsblad,12,12,1299,0.00017660494330695812,2,0,7355400,2,1963,"[0.0041139842836555454, 0.003827392120075047]",[]
1963-08-30,KBNRC01:000033483:mpeg21:a0134,Algemeen Handelsblad,9,16,403,0.00016151424210944813,1,0,2495136,1,1963,[0.018085587318687237],[]
1963-08-31,KBNRC01:000033484:mpeg21:a0020,Algemeen Handelsblad,2,22,138,6.218022803922763e-05,2,0,2219355,2,1963,"[0.011030231756523855, 0.008893124353697358]",[]
1963-08-31,KBNRC01:000033484:mpeg21:a0104,Algemeen Handelsblad,8,22,1711,0.00010213190045440638,2,0,16752846,2,1963,"[0.17157240029544832, 0.0283187107432373]",[]
1963-09-02,KBNRC01:000033214:mpeg21:a0141,Algemeen Handelsblad,14,14,1244,9.847571623668244e-05,0,6,12632556,6,1963,[],"[0.003287933178368653, 0.0032847667566247084, 0.0038042182437188483, 0.0032405160127530804, 0.002176519146244038, 0.05981212353224478]"
1963-09-03,KBNRC01:000033231:mpeg21:a0176,Algemeen Handelsblad,10,12,378,0.00020303717836332692,1,1,1861728,2,1963,[0.20075865002836074],[0.24707100070472163]
1963-09-07,KBNRC01:000033235:mpeg21:a0003,Algemeen Handelsblad,1,28,274,0.00017945748822392104,2,0,1526824,2,1963,"[0.027881406108366126, 0.014429953943611051]",[]
1963-09-10,KBNRC01:000033286:mpeg21:a0006,Algemeen Handelsblad,1,12,311,0.00020098333195466955,4,0,1547392,4,1963,"[0.009028093721565059, 0.013271362395566217, 0.02424401832244189, 0.020214657953511458]",[]
1963-09-10,KBNRC01:000033286:mpeg21:a0177,Algemeen Handelsblad,12,12,984,8.314119605707948e-05,3,3,11835288,6,1963,"[0.009887211870129396, 0.01024225181508046, 0.009113255207646827]","[0.025876598862655475, 0.011194995846319921, 0.0126878196795887]"
1963-09-11,KBNRC01:000033287:mpeg21:a0112,Algemeen Handelsblad,8,14,137,8.955044369957068e-05,1,2,1529864,3,1963,[0.03256498616870519],"[0.059960885412036626, 0.08488989870995069]"
1963-09-13,KBNRC01:000033289:mpeg21:a0077,Algemeen Handelsblad,6,20,438,0.00017030370048944817,0,1,2571876,1,1963,[],[0.002770351292208489]
1963-09-13,KBNRC01:000033289:mpeg21:a0205,Algemeen Handelsblad,19,20,1028,0.00030243361979210334,1,2,3399093,3,1963,[0.019436361405822083],"[0.012726630309909143, 0.009684348148167762]"
1963-09-14,KBNRC01:000033290:mpeg21:a0019,Algemeen Handelsblad,2,28,794,0.0003212753904669418,1,0,2471400,1,1963,[0.002767662053896577],[]
1963-09-18,KBNRC01:000033295:mpeg21:a0058,Algemeen Handelsblad,4,14,487,0.00022941916907862997,2,1,2122752,3,1963,"[0.01685453599855282, 0.011904358116256633]",[0.02569730236975398]
1963-09-18,KBNRC01:000033295:mpeg21:a0088,Algemeen Handelsblad,7,14,365,8.558897407662392e-05,4,2,4264568,6,1963,"[0.021869507063787, 0.01034102399117566, 0.0260002888920988, 0.06797218381791544]","[0.06369085919136475, 0.052861626312442435]"
1963-09-19,KBNRC01:000033296:mpeg21:a0021,Algemeen Handelsblad,2,16,273,0.00012888642131979696,2,0,2118144,2,1963,"[0.23407756979695432, 0.019165835750543873]",[]
1963-09-20,KBNRC01:000033297:mpeg21:a0170,Algemeen Handelsblad,14,22,367,0.00010306093793878124,0,1,3561000,1,1963,[],[0.05490732940185341]
1963-09-20,KBNRC01:000033297:mpeg21:a0244,Algemeen Handelsblad,21,22,1052,8.958642918882553e-05,2,0,11742850,2,1963,"[0.03495454680933504, 0.024336851786406197]",[]
1963-09-23,KBNRC01:000033310:mpeg21:a0004,Algemeen Handelsblad,1,14,212,0.00016170861937452326,1,1,1311000,2,1963,[0.019304347826086955],[0.019263157894736843]
1963-09-24,KBNRC01:000033311:mpeg21:a0036,Algemeen Handelsblad,2,12,85,0.00010598635893215628,1,0,801990,1,1963,[0.0891532313370491],[]
1963-09-24,KBNRC01:000033311:mpeg21:a0039,Algemeen Handelsblad,3,12,139,6.995875453284916e-05,1,0,1986885,1,1963,[0.04056601162120606],[]
1963-09-25,KBNRC01:000033312:mpeg21:a0098,Algemeen Handelsblad,8,16,1545,0.00011151817450306201,0,1,13854244,1,1963,[],[0.09281170448564353]
1963-09-26,KBNRC01:000033313:mpeg21:a0161,Algemeen Handelsblad,13,16,510,0.00010021103264521758,1,0,5089260,1,1963,[0.17109894169289838],[]
1963-09-27,KBNRC01:000033314:mpeg21:a0228,Algemeen Handelsblad,20,22,934,2.960646947637979e-05,1,0,31547159,1,1963,[0.2779953656048711],[]
1963-09-28,KBNRC01:000033315:mpeg21:a0136,Algemeen Handelsblad,10,26,699,0.00018510706417812855,1,0,3776193,1,1963,[0.14261585676367708],[]
1963-10-01,KBNRC01:000033325:mpeg21:a0070,Algemeen Handelsblad,6,16,931,8.919028157400633e-05,1,0,10438357,1,1963,[0.038000999582597145],[]
1963-10-02,KBNRC01:000033326:mpeg21:a0167,Algemeen Handelsblad,12,14,355,0.00016019458000816767,3,0,2216055,3,1963,"[0.004255309547822594, 0.0050215360178334926, 0.005315752542242859]",[]
1963-10-03,KBNRC01:000033327:mpeg21:a0013,Algemeen Handelsblad,1,18,0,0.0,1,0,989150,1,1963,[0.016984279431835413],[]
1963-10-04,KBNRC01:000033328:mpeg21:a0132,Algemeen Handelsblad,11,24,773,0.0002463195462366961,2,1,3138200,3,1963,"[0.015796316359696642, 0.012453954496208017]",[0.021086610158689695]
1963-10-04,KBNRC01:000033328:mpeg21:a0231,Algemeen Handelsblad,20,24,270,8.761156277936326e-05,1,0,3081785,1,1963,[0.20706506131998176],[]
1963-10-04,KBNRC01:000033328:mpeg21:a0250,Algemeen Handelsblad,22,24,1376,0.0002192438763082136,0,1,6276116,1,1963,[],[0.013399369928790353]
1963-10-07,KBNRC01:000033330:mpeg21:a0100,Algemeen Handelsblad,7,14,26,3.6687098558479245e-05,1,1,708696,2,1963,[0.04556537640963121],[0.050134331222414126]
1963-10-09,KBNRC01:000033332:mpeg21:a0150,Algemeen Handelsblad,12,16,435,0.00023092849179805699,2,0,1883700,2,1963,"[0.062494027711419015, 0.058378722726548815]",[]
1963-10-10,KBNRC01:000033333:mpeg21:a0024,Algemeen Handelsblad,2,18,40,3.992215180398224e-05,1,0,1001950,1,1963,[0.005429412645341584],[]
1963-10-10,KBNRC01:000033333:mpeg21:a0082,Algemeen Handelsblad,6,18,214,1.1413596302592145e-05,0,3,18749568,3,1963,[],"[0.011411569589230003, 0.011092362234692553, 0.03865870402987418]"
1963-10-10,KBNRC01:000033333:mpeg21:a0153,Algemeen Handelsblad,12,18,151,8.124648245775452e-05,0,2,1858542,2,1963,[],"[0.10557899686958917, 0.1093330148040776]"
1963-10-10,KBNRC01:000033333:mpeg21:a0166,Algemeen Handelsblad,13,18,168,7.798668098898253e-05,0,1,2154214,1,1963,[],[0.022293049808422005]
1963-10-10,KBNRC01:000033333:mpeg21:a0206,Algemeen Handelsblad,18,18,542,0.0004139559679161212,2,1,1309318,3,1963,"[0.014017984935668798, 0.016059505788509742]",[0.019182505701441515]
1963-10-15,KBNRC01:000033335:mpeg21:a0219,Algemeen Handelsblad,20,20,217,4.856091844137802e-05,1,1,4468614,2,1963,[0.010983718889123115],[0.008152863505328498]
1963-10-17,KBNRC01:000033337:mpeg21:a0019,Algemeen Handelsblad,1,16,142,0.0001185467174246978,1,0,1197840,1,1963,[0.04391237560943031],[]
1963-10-17,KBNRC01:000033337:mpeg21:a0049,Algemeen Handelsblad,3,16,534,0.00023094158864459346,0,1,2312273,1,1963,[],[0.04002165834224592]
1963-10-19,KBNRC01:000033339:mpeg21:a0129,Algemeen Handelsblad,13,32,301,0.00029316658874863636,1,0,1026720,1,1963,[0.08657472339099267],[]
1963-10-19,KBNRC01:000033339:mpeg21:a0245,Algemeen Handelsblad,31,32,31,0.0001039849724942976,1,0,298120,1,1963,[0.06875083858848785],[]
1963-10-22,KBNRC01:000033375:mpeg21:a0062,Algemeen Handelsblad,5,14,84,0.00010983665719979289,1,0,764772,1,1963,[0.08224804255385919],[]
1963-10-23,KBNRC01:000033376:mpeg21:a0222,Algemeen Handelsblad,16,16,1150,0.0001298890961718069,0,3,8853707,3,1963,[],"[0.002275656964930057, 0.0019651655515593638, 0.0014527248304015482]"
1963-10-24,KBNRC01:000033377:mpeg21:a0022,Algemeen Handelsblad,2,16,338,0.00017938952365181872,0,1,1884168,1,1963,[],[0.053068516183270284]
1963-10-25,KBNRC01:000033378:mpeg21:a0027,Algemeen Handelsblad,2,20,229,0.00017875389023886673,0,1,1281091,1,1963,[],[0.10655214969116167]
1963-10-25,KBNRC01:000033378:mpeg21:a0142,Algemeen Handelsblad,10,20,758,4.738359419939792e-05,3,0,15997098,3,1963,"[0.0345928992871082, 0.019448652499347067, 0.017394029842162623]",[]
1963-10-26,KBNRC01:000033379:mpeg21:a0127,Algemeen Handelsblad,13,28,1380,9.516716319099637e-05,0,3,14500800,3,1963,[],"[0.0024104187355180402, 0.0017999006951340615, 0.002258978814961933]"
1963-10-29,KBNRC01:000150316:mpeg21:a0087,Algemeen Handelsblad,6,16,421,3.736713807840957e-05,1,0,11266584,1,1963,[0.11871051598248414],[]
1963-10-29,KBNRC01:000150316:mpeg21:a0115,Algemeen Handelsblad,8,16,2104,0.00011689927993599431,4,5,17998400,9,1963,"[0.01962341096986399, 0.004512901146768601, 0.0038428415859187485, 0.005095397368654992]","[0.023085163125611166, 0.004365388034491955, 0.003632100631167215, 0.00498366521468575, 0.004926660147568673]"
1963-10-29,KBNRC01:000150316:mpeg21:a0158,Algemeen Handelsblad,12,16,783,0.0002431296467882046,1,1,3220504,2,1963,[0.021147311104100477],[0.016388428643466985]
1963-10-29,KBNRC01:000150316:mpeg21:a0195,Algemeen Handelsblad,16,16,627,7.248408269196866e-05,2,1,8650175,3,1963,"[0.11137624383321724, 0.06625507576436315]",[0.07053915094203296]
1963-10-30,KBNRC01:000150317:mpeg21:a0076,Algemeen Handelsblad,6,20,0,0.0,0,1,3599353,1,1963,[],[0.07070715209094523]
1963-10-30,KBNRC01:000150317:mpeg21:a0212,Algemeen Handelsblad,18,20,629,9.272264342969411e-05,0,1,6783672,1,1963,[],[0.07952330242382002]
1963-10-31,KBNRC01:000150318:mpeg21:a0215,Algemeen Handelsblad,18,18,495,1.5418611085906615e-05,2,0,32104059,2,1963,"[0.03417605231787046, 0.03186861823297796]",[]
1963-11-01,KBNRC01:000034421:mpeg21:a0146,Algemeen Handelsblad,12,20,386,4.5938435355933615e-05,0,1,8402550,1,1963,[],[0.048010068372101325]
1963-11-01,KBNRC01:000034421:mpeg21:a0224,Algemeen Handelsblad,18,20,914,6.155922236288947e-05,1,0,14847491,1,1963,[0.06398360504141744],[]
1963-11-04,KBNRC01:000034423:mpeg21:a0017,Algemeen Handelsblad,2,14,0,0.0,1,1,778677,2,1963,[0.015608525743023101],[0.004546172546511583]
1963-11-04,KBNRC01:000034423:mpeg21:a0025,Algemeen Handelsblad,2,14,70,6.04536441456691e-05,1,0,1157912,1,1963,[0.22105306793607804],[]
1963-11-04,KBNRC01:000034423:mpeg21:a0083,Algemeen Handelsblad,6,14,1087,0.00011439688478444607,2,1,9502007,3,1963,"[0.0031658574867393804, 0.023957359745156996]",[0.003480527850589881]
1963-11-05,KBNRC01:000034426:mpeg21:a0013,Algemeen Handelsblad,6,20,2235,0.00029246060123880286,1,2,7642055,3,1963,[0.005048903730737348],"[0.0030376646072293382, 0.0040295444091936]"
1963-11-05,KBNRC01:000034427:mpeg21:a0103,Algemeen Handelsblad,8,16,1595,0.00014657590417115507,3,3,10881734,6,1963,"[0.001504815317117658, 0.01143797486687324, 0.015749328186114457]","[0.0028745418698894864, 0.0026466370157550256, 0.0023466848206361228]"
1963-11-06,KBNRC01:000034428:mpeg21:a0053,Algemeen Handelsblad,4,14,488,0.0001916256451658504,0,2,2546632,2,1963,[],"[0.0034987387262863266, 0.015154132988197745]"
1963-11-07,KBNRC01:000034429:mpeg21:a0074,Algemeen Handelsblad,5,16,691,0.0001922388903448226,0,1,3594486,1,1963,[],[0.018793785815273727]
